subject,trialCount,RT,acc,partResp,chosenNode,chosenImageFile,chosenCommunityNumber,chosenThreatStatus,option1CommunityNumber,option1ThreatStatus,option2CommunityNumber,option2ThreatStatus,option3CommunityNumber,option3ThreatStatus,combined_comnums,target_node,target_threat,nontarget_comb,nontarget_threat
sub69,1,16400,1,3,Node3,picture3.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub69,2,4202,1,2,Node2,picture1.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub69,3,2647,1,3,Node4,picture3.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub69,4,5447,1,1,Node8,picture4.jpg,2,threat,2,threat,1,threat,1,threat,211,,threat,threatthreat,has_threat
sub69,5,3755,1,1,Node10,picture2.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub69,6,4021,1,1,Node2,picture1.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub69,7,3631,1,3,Node4,picture3.jpg,1,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub69,8,3708,1,2,Node3,picture3.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub69,9,3967,1,1,Node1,picture10.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub69,10,3715,1,2,Node4,picture3.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub69,11,2071,1,1,Node3,picture3.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub69,12,3472,1,3,Node10,picture2.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub69,13,2925,1,2,Node8,picture4.jpg,2,threat,1,threat,2,threat,1,threat,121,,threat,threatthreat,has_threat
sub69,14,3028,1,3,Node1,picture10.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub69,15,4299,1,1,Node8,picture4.jpg,2,threat,2,threat,1,threat,1,threat,211,,threat,threatthreat,has_threat
sub69,16,5546,1,1,Node10,picture2.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub69,17,4631,1,1,Node9,picture2.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub69,18,6989,1,2,Node8,picture4.jpg,2,threat,1,threat,2,threat,1,threat,121,,threat,threatthreat,has_threat
sub69,19,7257,1,3,Node9,picture2.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub69,20,5055,1,3,Node6,picture1.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub69,21,5664,1,2,Node9,picture2.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub69,22,9828,1,2,Node4,picture3.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub69,23,3158,1,3,Node8,picture4.jpg,2,threat,1,threat,1,threat,2,threat,112,,threat,threatthreat,has_threat
sub69,24,6923,1,3,Node3,picture3.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub69,25,3528,1,3,Node2,picture1.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub69,26,3228,1,2,Node1,picture10.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub69,27,3190,1,3,Node6,picture1.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub69,28,7159,1,2,Node2,picture1.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub69,29,2976,0,2,Node6,picture1.jpg,2,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub69,30,5761,1,1,Node2,picture1.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub69,31,4819,1,2,Node6,picture1.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub69,32,5638,1,1,Node3,picture3.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub69,33,2891,1,1,Node4,picture3.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub69,34,3587,1,2,Node1,picture10.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub69,35,2721,1,3,Node8,picture4.jpg,2,threat,1,threat,1,threat,2,threat,112,,threat,threatthreat,has_threat
sub69,36,4138,1,3,Node1,picture10.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub69,37,3886,1,2,Node9,picture2.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub69,38,2687,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub69,39,3739,1,3,Node10,picture2.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub69,40,3153,1,1,Node9,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub69,41,5807,1,2,Node10,picture2.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub69,42,6050,1,3,Node2,picture1.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub69,43,9893,1,2,Node6,picture1.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub69,44,5910,1,2,Node10,picture2.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub69,45,2824,1,3,Node9,picture2.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub69,46,6773,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub69,47,2159,1,1,Node1,picture10.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub69,48,5036,1,2,Node3,picture3.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub70,1,2450,0,1,Node3,picture3.jpg,1,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub70,2,2219,0,2,Node1,picture7.jpg,1,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub70,3,3146,0,3,Node2,picture4.jpg,1,threat,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub70,4,2127,1,3,Node10,picture1.jpg,2,threat,1,threat,1,threat,2,threat,112,,threat,threatthreat,has_threat
sub70,5,14689,1,2,Node4,picture5.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub70,6,8720,0,1,Node2,picture4.jpg,1,threat,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub70,7,7376,1,3,Node6,picture9.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub70,8,4047,1,1,Node4,picture5.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub70,9,13480,1,1,Node1,picture7.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub70,10,4076,1,3,Node2,picture4.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub70,11,3594,1,3,Node6,picture9.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub70,12,3792,1,2,Node10,picture1.jpg,2,threat,1,threat,2,threat,1,threat,121,,threat,threatthreat,has_threat
sub70,13,8149,1,1,Node1,picture7.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub70,14,2790,1,2,Node10,picture1.jpg,2,threat,1,threat,2,threat,1,threat,121,,threat,threatthreat,has_threat
sub70,15,6423,1,1,Node8,picture2.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub70,16,4825,1,3,Node3,picture3.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub70,17,3051,1,1,Node9,picture2.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub70,18,2356,1,1,Node8,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub70,19,2044,1,2,Node6,picture9.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub70,20,2542,1,1,Node10,picture1.jpg,2,threat,2,threat,1,threat,1,threat,211,,threat,threatthreat,has_threat
sub70,21,2354,1,3,Node9,picture2.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub70,22,1636,0,1,Node6,picture9.jpg,2,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub70,23,2209,0,3,Node6,picture9.jpg,2,neutral,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub70,24,2291,1,2,Node6,picture9.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub70,25,3460,0,3,Node9,picture2.jpg,2,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub70,26,5721,1,3,Node3,picture3.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub70,27,2163,0,3,Node6,picture9.jpg,2,neutral,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub70,28,14411,1,3,Node1,picture7.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub70,29,6739,1,2,Node2,picture4.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub70,30,3943,0,2,Node1,picture7.jpg,1,neutral,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub70,31,4436,1,1,Node6,picture9.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub70,32,2900,1,1,Node10,picture1.jpg,2,threat,2,threat,1,threat,1,threat,211,,threat,threatthreat,has_threat
sub70,33,3063,1,2,Node1,picture7.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub70,34,3174,1,2,Node3,picture3.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub70,35,2634,1,3,Node4,picture5.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub70,36,2090,1,3,Node10,picture1.jpg,2,threat,1,threat,1,threat,2,threat,112,,threat,threatthreat,has_threat
sub70,37,2212,1,1,Node9,picture2.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub70,38,2256,1,3,Node1,picture7.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub70,39,4496,1,2,Node2,picture4.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub70,40,3260,1,1,Node3,picture3.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub70,41,2104,1,1,Node2,picture4.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub70,42,3286,1,3,Node8,picture2.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub70,43,2538,1,1,Node3,picture3.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub70,44,4044,1,3,Node4,picture5.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub70,45,2729,1,3,Node2,picture4.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub70,46,3848,1,1,Node4,picture5.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub70,47,4278,0,3,Node1,picture7.jpg,1,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub70,48,7018,1,2,Node8,picture2.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub71,1,15609,1,1,Node9,picture6.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub71,2,4116,1,3,Node1,picture4.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub71,3,3303,1,3,Node9,picture6.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub71,4,6873,1,1,Node6,picture7.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub71,5,4674,1,3,Node8,picture2.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub71,6,5412,1,1,Node2,picture3.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub71,7,5757,1,1,Node1,picture4.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub71,8,6981,0,1,Node8,picture2.jpg,2,threat,2,threat,2,threat,1,neutral,221,,neutral,threatthreat,has_threat
sub71,9,7260,1,1,Node9,picture6.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub71,10,4794,1,3,Node10,picture4.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub71,11,5743,1,2,Node9,picture6.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub71,12,3294,0,1,Node2,picture3.jpg,1,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub71,13,8962,1,2,Node1,picture4.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub71,14,10984,1,3,Node4,picture1.jpg,1,neutral,2,threat,2,threat,1,neutral,221,,neutral,threatthreat,has_threat
sub71,15,8340,0,3,Node9,picture6.jpg,2,neutral,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub71,16,4014,1,2,Node6,picture7.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub71,17,4080,1,3,Node2,picture3.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub71,18,5862,1,2,Node1,picture4.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub71,19,5439,1,1,Node4,picture1.jpg,1,neutral,1,neutral,2,threat,2,threat,122,,neutral,threatthreat,has_threat
sub71,20,8436,1,2,Node9,picture6.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub71,21,7581,1,1,Node10,picture4.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub71,22,2741,1,1,Node1,picture4.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub71,23,7606,1,3,Node2,picture3.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub71,24,6817,1,2,Node3,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub71,25,4550,1,2,Node2,picture3.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub71,26,5256,1,2,Node6,picture7.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub71,27,7510,1,2,Node8,picture2.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub71,28,3651,1,3,Node6,picture7.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub71,29,3701,1,2,Node2,picture3.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub71,30,5931,1,2,Node3,picture1.jpg,1,threat,2,neutral,1,threat,2,neutral,212,,threat,neutralneutral,no_threat
sub71,31,15568,1,2,Node4,picture1.jpg,1,neutral,2,threat,1,neutral,2,threat,212,,neutral,threatthreat,has_threat
sub71,32,3959,1,1,Node3,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub71,33,5562,1,2,Node4,picture1.jpg,1,neutral,2,threat,1,neutral,2,threat,212,,neutral,threatthreat,has_threat
sub71,34,2766,1,3,Node3,picture1.jpg,1,threat,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub71,35,3494,0,3,Node4,picture1.jpg,1,neutral,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub71,36,7869,1,1,Node8,picture2.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub71,37,5316,1,1,Node3,picture1.jpg,1,threat,1,threat,2,neutral,2,neutral,122,,threat,neutralneutral,no_threat
sub71,38,4028,1,1,Node8,picture2.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub71,39,2922,1,3,Node9,picture6.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub71,40,6632,1,3,Node6,picture7.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub71,41,3023,1,2,Node8,picture2.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub71,42,2352,0,2,Node9,picture6.jpg,2,neutral,2,neutral,2,neutral,1,threat,221,,threat,neutralneutral,no_threat
sub71,43,3973,1,2,Node10,picture4.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub71,44,4351,1,3,Node8,picture2.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub71,45,3745,1,1,Node6,picture7.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub71,46,7669,1,2,Node10,picture4.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub71,47,4083,1,3,Node1,picture4.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub71,48,4542,1,1,Node4,picture1.jpg,1,neutral,1,neutral,2,threat,2,threat,122,,neutral,threatthreat,has_threat
sub72,1,4181,1,1,Node10,picture3.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub72,2,3979,1,3,Node8,picture6.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub72,3,5202,1,2,Node10,picture3.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub72,4,3519,0,2,Node3,picture8.jpg,1,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub72,5,3325,1,3,Node10,picture3.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub72,6,3473,0,3,Node3,picture8.jpg,1,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub72,7,3467,1,1,Node9,picture4.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub72,8,2995,1,3,Node2,picture1.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub72,9,4997,1,2,Node8,picture6.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub72,10,3489,1,3,Node9,picture4.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub72,11,5522,1,3,Node4,picture2.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub72,12,5513,1,1,Node3,picture8.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub72,13,3258,1,3,Node9,picture4.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub72,14,5191,1,2,Node8,picture6.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub72,15,4062,1,3,Node6,picture1.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub72,16,3023,1,3,Node3,picture8.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub72,17,2501,1,2,Node9,picture4.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub72,18,2416,1,2,Node3,picture8.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub72,19,2444,1,3,Node4,picture2.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub72,20,2881,1,3,Node10,picture3.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub72,21,3233,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub72,22,3054,1,1,Node2,picture1.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub72,23,4467,1,1,Node8,picture6.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub72,24,3804,1,2,Node6,picture1.jpg,2,neutral,1,threat,2,neutral,1,threat,121,,neutral,threatthreat,has_threat
sub72,25,4270,0,1,Node8,picture6.jpg,2,neutral,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub72,26,4270,1,2,Node2,picture1.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub72,27,6378,1,1,Node3,picture8.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub72,28,3142,1,1,Node1,picture10.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub72,29,2555,1,1,Node10,picture3.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub72,30,2951,1,2,Node9,picture4.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub72,31,3077,1,1,Node6,picture1.jpg,2,neutral,2,neutral,1,threat,1,threat,211,,neutral,threatthreat,has_threat
sub72,32,4925,1,3,Node1,picture10.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub72,33,5605,1,3,Node2,picture1.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub72,34,4916,0,1,Node8,picture6.jpg,2,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub72,35,4232,1,1,Node9,picture4.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub72,36,3698,1,2,Node2,picture1.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub72,37,4119,1,1,Node4,picture2.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub72,38,2546,1,3,Node1,picture10.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub72,39,2473,1,2,Node10,picture3.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub72,40,2480,1,3,Node6,picture1.jpg,2,neutral,1,threat,1,threat,2,neutral,112,,neutral,threatthreat,has_threat
sub72,41,2623,0,1,Node8,picture6.jpg,2,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub72,42,3553,1,1,Node2,picture1.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub72,43,2673,1,1,Node1,picture10.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub72,44,2804,1,2,Node4,picture2.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
